transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN124657_c0_g5,TRINITY_DN124657_c0_g5,NA,NA,NA,674.031298292255,1.37225524220065,0.277797022960604,4.93977663106656,7.82121131234761e-07,0.000233195286337716,TRINITY_DN124657_c0_g5::NA
TRINITY_DN125031_c0_g1,TRINITY_DN125031_c0_g1,NA,NA,NA,81.7552032637778,1.709285990866,0.346102407320312,4.93867119879374,7.86567067193644e-07,0.000233195286337716,TRINITY_DN125031_c0_g1::NA
TRINITY_DN134483_c2_g2,TRINITY_DN134483_c2_g2,NA,NA,NA,89.0039301069083,1.98449549704627,0.403840651787308,4.91405579964113,8.92113412441902e-07,0.000260863738383354,TRINITY_DN134483_c2_g2::NA
TRINITY_DN135502_c8_g4,TRINITY_DN135502_c8_g4,NA,NA,NA,269.43428423111,-1.45732968597949,0.299280469094251,-4.86944467305194,1.11912311648217e-06,0.00031851736059238,TRINITY_DN135502_c8_g4::NA
TRINITY_DN140571_c0_g1,TRINITY_DN140571_c0_g1,NA,NA,NA,973.061980862271,0.999432465493509,0.205178106175192,4.87104830103141,1.11007696183107e-06,0.00031851736059238,TRINITY_DN140571_c0_g1::NA
TRINITY_DN145490_c0_g7,TRINITY_DN145490_c0_g7,NA,NA,NA,54.676026049714,2.01322091197683,0.415536617949121,4.84487004277282,1.26694579348635e-06,0.000355845064575784,TRINITY_DN145490_c0_g7::NA
TRINITY_DN132507_c0_g1,TRINITY_DN132507_c0_g1,NA,NA,NA,363.799606195139,-1.9221107477603,0.397453879576591,-4.83605984625923,1.32438063143691e-06,0.000362438832803236,TRINITY_DN132507_c0_g1::NA
TRINITY_DN143694_c0_g10,TRINITY_DN143694_c0_g10,NA,NA,NA,46.5638258618416,1.40651851344574,0.290837587394899,4.83609607012718,1.32413943482092e-06,0.000362438832803236,TRINITY_DN143694_c0_g10::NA
TRINITY_DN137318_c0_g2,TRINITY_DN137318_c0_g2,NA,NA,NA,747.360943130946,2.84239914348341,0.589432108023804,4.82226723788962,1.41935610531727e-06,0.000383513612963321,TRINITY_DN137318_c0_g2::NA
TRINITY_DN116797_c0_g1,TRINITY_DN116797_c0_g1,NA,NA,NA,242.173267555661,-1.03049258154915,0.215523397775647,-4.78134899590745,1.74122772245112e-06,0.000464603087043021,TRINITY_DN116797_c0_g1::NA
TRINITY_DN145196_c1_g7,TRINITY_DN145196_c1_g7,NA,NA,NA,417.675395140959,1.64645548318201,0.344834892565297,4.77461973448713,1.80047136574599e-06,0.000474479774977949,TRINITY_DN145196_c1_g7::NA
TRINITY_DN128882_c0_g1,TRINITY_DN128882_c0_g1,NA,NA,NA,1234.61891158846,-1.69586657846378,0.356214391267317,-4.76080310071228,1.92824103464542e-06,0.000501954062506598,TRINITY_DN128882_c0_g1::NA
TRINITY_DN121594_c0_g1,TRINITY_DN121594_c0_g1,NA,NA,NA,3269.29709313433,1.28749757275118,0.27096606769807,4.75150849583793,2.01904674311009e-06,0.000519259900944914,TRINITY_DN121594_c0_g1::NA
