transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN145362_c1_g3,TRINITY_DN145362_c1_g3,NA,NA,NA,86.8671969319689,-0.493893011602003,0.304449239644423,-1.6222507639659,0.104749666260432,0.446877830343567,TRINITY_DN145362_c1_g3::NA
TRINITY_DN146241_c1_g9,TRINITY_DN146241_c1_g9,NA,NA,NA,73.048642251921,-0.752469826302323,0.464000908528746,-1.62169903651321,0.104867805220435,0.447158568115333,TRINITY_DN146241_c1_g9::NA
TRINITY_DN148789_c0_g2,TRINITY_DN148789_c0_g2,NA,NA,NA,68.2881601927282,-0.76917308984188,0.47431680192477,-1.62164419797188,0.104879553331723,0.447158568115333,TRINITY_DN148789_c0_g2::NA
TRINITY_DN96234_c0_g1,TRINITY_DN96234_c0_g1,NA,NA,NA,68.0088807128579,0.492909418477709,0.303919515741486,1.621841944816,0.104837194751519,0.447158568115333,TRINITY_DN96234_c0_g1::NA
TRINITY_DN122908_c0_g1,TRINITY_DN122908_c0_g1,NA,NA,NA,583.299290199037,-0.294526405478528,0.181657379775289,-1.6213291518509,0.104947066197211,0.447225129951598,TRINITY_DN122908_c0_g1::NA
TRINITY_DN139412_c6_g22,TRINITY_DN139412_c6_g22,NA,NA,NA,169.340374266431,-0.468078526442905,0.288710619706721,-1.62127228613339,0.104959255921095,0.447225129951598,TRINITY_DN139412_c6_g22::NA
TRINITY_DN141276_c0_g1,TRINITY_DN141276_c0_g1,NA,NA,NA,274.641680613057,-0.218135775833386,0.134536000179256,-1.62139334856649,0.104933306352511,0.447225129951598,TRINITY_DN141276_c0_g1::NA
TRINITY_DN140587_c2_g1,TRINITY_DN140587_c2_g1,NA,NA,NA,1318.37658875585,-0.187695621109126,0.115788300268353,-1.62102406438404,0.105012477846638,0.447325101083332,TRINITY_DN140587_c2_g1::NA
TRINITY_DN146349_c0_g1,TRINITY_DN146349_c0_g1,NA,NA,NA,49.4140785137644,-0.649985801368186,0.400987300997802,-1.62096355607967,0.105025454849746,0.447325101083332,TRINITY_DN146349_c0_g1::NA
TRINITY_DN117530_c0_g1,TRINITY_DN117530_c0_g1,NA,NA,NA,245.191152353695,0.558151030186515,0.344499055897325,1.6201815959486,0.105193273629906,0.447637981769714,TRINITY_DN117530_c0_g1::NA
TRINITY_DN127609_c0_g1,TRINITY_DN127609_c0_g1,NA,NA,NA,138.210411158044,0.572548776784571,0.353374928462445,1.62023032951365,0.105182808560584,0.447637981769714,TRINITY_DN127609_c0_g1::NA
TRINITY_DN148632_c0_g2,TRINITY_DN148632_c0_g2,NA,NA,NA,961.520981702532,-0.244726538775598,0.151022043216378,-1.62046899620451,0.105131569091485,0.447637981769714,TRINITY_DN148632_c0_g2::NA
TRINITY_DN150947_c0_g3,TRINITY_DN150947_c0_g3,NA,NA,NA,358.56565618609,0.526763392780753,0.325137877026238,1.62012312314583,0.105205831198385,0.447637981769714,TRINITY_DN150947_c0_g3::NA
TRINITY_DN78392_c5_g12,TRINITY_DN78392_c5_g12,NA,NA,NA,990.17955989758,-0.246816107048222,0.152329526920972,-1.62027751308037,0.105172677125935,0.447637981769714,TRINITY_DN78392_c5_g12::NA
TRINITY_DN148833_c4_g3,TRINITY_DN148833_c4_g3,NA,NA,NA,35.1099594064383,-0.501833657000922,0.309778124188947,-1.61997771248312,0.10523706462436,0.44767988434187,TRINITY_DN148833_c4_g3::NA
TRINITY_DN141508_c0_g1,TRINITY_DN141508_c0_g1,NA,NA,NA,224.619206610475,0.501026097116445,0.309371646952623,1.61949584602099,0.105340619541479,0.448002091335267,TRINITY_DN141508_c0_g1::NA
TRINITY_DN144791_c1_g4,TRINITY_DN144791_c1_g4,NA,NA,NA,642.212778328944,0.326906635969299,0.201865728465068,1.61942613268239,0.105355607893547,0.448002091335267,TRINITY_DN144791_c1_g4::NA
TRINITY_DN136289_c1_g1,TRINITY_DN136289_c1_g1,NA,NA,NA,93.7477705909142,-0.401031775042916,0.247693250007602,-1.61906622417287,0.105433015064313,0.448065542582135,TRINITY_DN136289_c1_g1::NA
TRINITY_DN140990_c0_g1,TRINITY_DN140990_c0_g1,NA,NA,NA,207.46864381506,-0.300278253081772,0.185464712960444,-1.61905867854127,0.10543463842068,0.448065542582135,TRINITY_DN140990_c0_g1::NA
TRINITY_DN145205_c0_g2,TRINITY_DN145205_c0_g2,NA,NA,NA,76.1619099611341,-0.820298631916671,0.506651725327561,-1.61905820292298,0.10543474074518,0.448065542582135,TRINITY_DN145205_c0_g2::NA
TRINITY_DN134658_c0_g3,TRINITY_DN134658_c0_g3,NA,NA,NA,52.2568219729184,-0.847638922294956,0.523603509277705,-1.61885645775035,0.105478151300028,0.448159045933586,TRINITY_DN134658_c0_g3::NA
TRINITY_DN149451_c6_g12,TRINITY_DN149451_c6_g12,NA,NA,NA,130.038383313775,0.326398923058288,0.201658661185459,1.61857130826684,0.105539532578736,0.448328850447089,TRINITY_DN149451_c6_g12::NA
TRINITY_DN150847_c1_g2,TRINITY_DN150847_c1_g2,NA,NA,NA,181.660970852882,-0.646994645113548,0.399831334059829,-1.61816893774697,0.105626195063295,0.448605958095965,TRINITY_DN150847_c1_g2::NA
TRINITY_DN144356_c2_g10,TRINITY_DN144356_c2_g10,NA,NA,NA,30.4100048003584,0.545786682193539,0.337434581739062,1.61745924019013,0.105779187176297,0.449164605344544,TRINITY_DN144356_c2_g10::NA
TRINITY_DN131817_c5_g9,TRINITY_DN131817_c5_g9,NA,NA,NA,36.2234578711676,0.840756005351743,0.519841564371616,1.61733124662328,0.105806797920107,0.449190733656362,TRINITY_DN131817_c5_g9::NA
TRINITY_DN132258_c0_g1,TRINITY_DN132258_c0_g1,NA,NA,NA,49.1638638109486,-0.621528950916382,0.384483711990285,-1.6165286890803,0.105980055777039,0.449660148202823,TRINITY_DN132258_c0_g1::NA
TRINITY_DN141652_c1_g5,TRINITY_DN141652_c1_g5,NA,NA,NA,123.305354550189,0.302793058424105,0.187311601648415,1.61652057725954,0.105981808122324,0.449660148202823,TRINITY_DN141652_c1_g5::NA
TRINITY_DN150483_c2_g2,TRINITY_DN150483_c2_g2,NA,NA,NA,173.965827969347,-0.468891147738087,0.290037621789578,-1.61665629736223,0.105952492391582,0.449660148202823,TRINITY_DN150483_c2_g2::NA
TRINITY_DN143085_c0_g1,TRINITY_DN143085_c0_g1,NA,NA,NA,86.2858829026979,0.575779798014747,0.356255977683298,1.61619687551348,0.106051754117247,0.449865738741734,TRINITY_DN143085_c0_g1::NA
TRINITY_DN145934_c0_g24,TRINITY_DN145934_c0_g24,NA,NA,NA,371.876519506777,0.303503904029935,0.187810216391644,1.61601381363106,0.106091326626176,0.449942429414986,TRINITY_DN145934_c0_g24::NA
TRINITY_DN129656_c5_g5,TRINITY_DN129656_c5_g5,NA,NA,NA,370.491674530082,0.315292632532687,0.195126841397704,1.61583424542841,0.106130155281361,0.450015934911892,TRINITY_DN129656_c5_g5::NA
TRINITY_DN117046_c0_g1,TRINITY_DN117046_c0_g1,NA,NA,NA,123.735354079547,-0.381853028347872,0.236412854850021,-1.61519570748434,0.10626831984374,0.450258007424718,TRINITY_DN117046_c0_g1::NA
TRINITY_DN134661_c0_g2,TRINITY_DN134661_c0_g2,NA,NA,NA,44.9903045976276,-0.738073317434503,0.456930708006623,-1.61528499726879,0.106248991066476,0.450258007424718,TRINITY_DN134661_c0_g2::NA
TRINITY_DN140260_c1_g3,TRINITY_DN140260_c1_g3,NA,NA,NA,852.416757478432,0.385045357206346,0.238454051899772,1.61475703238706,0.106363321408657,0.450258007424718,TRINITY_DN140260_c1_g3::NA
TRINITY_DN140559_c0_g1,TRINITY_DN140559_c0_g1,NA,NA,NA,165.797823996909,-0.625781939499734,0.387582592304154,-1.61457700094191,0.106402329355598,0.450258007424718,TRINITY_DN140559_c0_g1::NA
TRINITY_DN142301_c1_g19,TRINITY_DN142301_c1_g19,NA,NA,NA,43.0451503978013,0.705413136086186,0.436817527167081,1.61489201374552,0.106334082035061,0.450258007424718,TRINITY_DN142301_c1_g19::NA
TRINITY_DN142502_c13_g1,TRINITY_DN142502_c13_g1,NA,NA,NA,98.9999419656508,0.373392387959036,0.231170704700469,1.6152236436829,0.106262272127096,0.450258007424718,TRINITY_DN142502_c13_g1::NA
TRINITY_DN144806_c4_g1,TRINITY_DN144806_c4_g1,NA,NA,NA,985.103050198723,-0.230197389585345,0.142572724923772,-1.6145962680339,0.106398154155815,0.450258007424718,TRINITY_DN144806_c4_g1::NA
TRINITY_DN144988_c0_g4,TRINITY_DN144988_c0_g4,NA,NA,NA,81.0003846123171,0.536383680191359,0.332166314732721,1.61480456145278,0.106353025036965,0.450258007424718,TRINITY_DN144988_c0_g4::NA
TRINITY_DN146118_c0_g1,TRINITY_DN146118_c0_g1,NA,NA,NA,33.091477937004,-0.647697443711092,0.401077370744222,-1.61489401037324,0.106333649577661,0.450258007424718,TRINITY_DN146118_c0_g1::NA
TRINITY_DN146441_c0_g4,TRINITY_DN146441_c0_g4,NA,NA,NA,144.386372063011,0.642769317891814,0.397995640126991,1.61501597777986,0.106307234824601,0.450258007424718,TRINITY_DN146441_c0_g4::NA
TRINITY_DN121808_c1_g3,TRINITY_DN121808_c1_g3,NA,NA,NA,278.37818589011,1.49451626444687,0.925801236876158,1.61429495329869,0.106463464255412,0.450334645528956,TRINITY_DN121808_c1_g3::NA
TRINITY_DN137575_c2_g4,TRINITY_DN137575_c2_g4,NA,NA,NA,40.6204638237598,0.492517935855311,0.305085383536728,1.61436097051178,0.106449152277888,0.450334645528956,TRINITY_DN137575_c2_g4::NA
TRINITY_DN149369_c3_g24,TRINITY_DN149369_c3_g24,NA,NA,NA,471.054898929925,-0.477529062804466,0.295849743793097,-1.61409321056714,0.106507209839059,0.450377860875912,TRINITY_DN149369_c3_g24::NA
TRINITY_DN149498_c6_g3,TRINITY_DN149498_c6_g3,NA,NA,NA,57.3916743695047,0.632461835057527,0.391871958266048,1.61395022459897,0.106538223323661,0.450377860875912,TRINITY_DN149498_c6_g3::NA
TRINITY_DN150799_c1_g1,TRINITY_DN150799_c1_g1,NA,NA,NA,68.943741425174,-0.556479069700713,0.344781764132473,-1.61400377743558,0.106526606939441,0.450377860875912,TRINITY_DN150799_c1_g1::NA
TRINITY_DN127045_c0_g22,TRINITY_DN127045_c0_g22,NA,NA,NA,44.0768532353648,-0.701152585760022,0.43455105722719,-1.61351025178486,0.10663369780096,0.45069045624173,TRINITY_DN127045_c0_g22::NA
TRINITY_DN151554_c4_g1,TRINITY_DN151554_c4_g1,NA,NA,NA,2703.90427822387,-0.368625046612536,0.228481172784533,-1.61337164948888,0.10666378866033,0.450726635408829,TRINITY_DN151554_c4_g1::NA
TRINITY_DN133146_c1_g1,TRINITY_DN133146_c1_g1,NA,NA,NA,846.333386867578,0.201184369349985,0.124717589582691,1.61311944869329,0.106718559264452,0.450867067536232,TRINITY_DN133146_c1_g1::NA
TRINITY_DN150272_c5_g16,TRINITY_DN150272_c5_g16,NA,NA,NA,247.267895128314,-0.258894671664985,0.160528770249735,-1.61276181996674,0.106796263928547,0.451104315795037,TRINITY_DN150272_c5_g16::NA
TRINITY_DN148252_c1_g3,TRINITY_DN148252_c1_g3,NA,NA,NA,316.479435832856,-0.288726982989173,0.179065608832977,-1.6124089090635,0.106872987463308,0.451337324905565,TRINITY_DN148252_c1_g3::NA
TRINITY_DN135682_c1_g2,TRINITY_DN135682_c1_g2,NA,NA,NA,2262.20206193808,-0.277138585573817,0.171925145236383,-1.61197238014704,0.106967950140434,0.4515385311843,TRINITY_DN135682_c1_g2::NA
TRINITY_DN142580_c5_g1,TRINITY_DN142580_c5_g1,NA,NA,NA,93.1972565414304,0.492818078466142,0.305738804927422,1.61189247332582,0.106985340339836,0.4515385311843,TRINITY_DN142580_c5_g1::NA
TRINITY_DN148537_c2_g16,TRINITY_DN148537_c2_g16,NA,NA,NA,122.13222013903,0.35150331617582,0.218050458637143,1.61202741041126,0.106955975152823,0.4515385311843,TRINITY_DN148537_c2_g16::NA
TRINITY_DN150909_c5_g10,TRINITY_DN150909_c5_g10,NA,NA,NA,1015.81113934134,0.3103634873924,0.192577259059166,1.61163103529813,0.107042253007303,0.451687668706888,TRINITY_DN150909_c5_g10::NA
TRINITY_DN142804_c0_g1,TRINITY_DN142804_c0_g1,NA,NA,NA,29.4094968838036,0.769916556429407,0.477853579543036,1.611197633312,0.107136653496302,0.451904084004517,TRINITY_DN142804_c0_g1::NA
TRINITY_DN144796_c0_g1,TRINITY_DN144796_c0_g1,NA,NA,NA,184.925258995365,-0.537955910441874,0.333887782170569,-1.61118776777239,0.107138803104356,0.451904084004517,TRINITY_DN144796_c0_g1::NA
TRINITY_DN147408_c0_g5,TRINITY_DN147408_c0_g5,NA,NA,NA,247.962973113219,-0.4647570684733,0.288472200183514,-1.61109829015635,0.107158300993523,0.451904084004517,TRINITY_DN147408_c0_g5::NA
TRINITY_DN121942_c0_g1,TRINITY_DN121942_c0_g1,NA,NA,NA,739.327851006403,-0.26612594086455,0.165239568477921,-1.61054608963173,0.107278692122846,0.451972866882201,TRINITY_DN121942_c0_g1::NA
TRINITY_DN137876_c11_g4,TRINITY_DN137876_c11_g4,NA,NA,NA,137.926084434549,-0.430731415292532,0.267447274197397,-1.61052834277391,0.107282563081,0.451972866882201,TRINITY_DN137876_c11_g4::NA
TRINITY_DN147131_c0_g19,TRINITY_DN147131_c0_g19,NA,NA,NA,466.270117693498,0.22292643407467,0.138413875995091,1.61057865385243,0.107271589477974,0.451972866882201,TRINITY_DN147131_c0_g19::NA
TRINITY_DN149423_c0_g6,TRINITY_DN149423_c0_g6,NA,NA,NA,102.86376092961,0.304345697005146,0.188946571958301,1.6107500329369,0.10723421579448,0.451972866882201,TRINITY_DN149423_c0_g6::NA
TRINITY_DN150798_c3_g4,TRINITY_DN150798_c3_g4,NA,NA,NA,245.924825608122,0.5748584939908,0.356895151646864,1.61072093957612,0.107240559634332,0.451972866882201,TRINITY_DN150798_c3_g4::NA
TRINITY_DN116477_c0_g1,TRINITY_DN116477_c0_g1,NA,NA,NA,85.5454591216824,0.805987181282594,0.500621629712029,1.6099727487728,0.107403805629401,0.452210632953716,TRINITY_DN116477_c0_g1::NA
TRINITY_DN142223_c0_g5,TRINITY_DN142223_c0_g5,NA,NA,NA,105.868839249789,-0.650022853204194,0.403728885999218,-1.61004792014177,0.107387395276077,0.452210632953716,TRINITY_DN142223_c0_g5::NA
TRINITY_DN149064_c2_g5,TRINITY_DN149064_c2_g5,NA,NA,NA,534.371191549267,-0.316803405521088,0.196772866744925,-1.60999537569251,0.1073988658304,0.452210632953716,TRINITY_DN149064_c2_g5::NA
TRINITY_DN128551_c0_g1,TRINITY_DN128551_c0_g1,NA,NA,NA,13633.207163828,1.63704736770236,1.01760272784372,1.60872934290499,0.10767553671365,0.453263560338537,TRINITY_DN128551_c0_g1::NA
TRINITY_DN128536_c0_g2,TRINITY_DN128536_c0_g2,NA,NA,NA,903.199760466867,-2.6173161969778,1.62713132050127,-1.60854638098385,0.107715566699283,0.453340907374907,TRINITY_DN128536_c0_g2::NA
TRINITY_DN133387_c3_g9,TRINITY_DN133387_c3_g9,NA,NA,NA,2529.52010449574,1.65186089074772,1.02700192173841,1.60843018477668,0.107740995224237,0.453356782718426,TRINITY_DN133387_c3_g9::NA
TRINITY_DN134136_c1_g1,TRINITY_DN134136_c1_g1,NA,NA,NA,131.218079963503,0.396679278769194,0.246647668710363,1.60828310619475,0.107773188902761,0.453401112638745,TRINITY_DN134136_c1_g1::NA
TRINITY_DN146020_c0_g13,TRINITY_DN146020_c0_g13,NA,NA,NA,31.7752775093742,0.795787647734754,0.494871811371513,1.60806825009747,0.10782023192894,0.45350788330328,TRINITY_DN146020_c0_g13::NA
TRINITY_DN149241_c7_g6,TRINITY_DN149241_c7_g6,NA,NA,NA,2365.90720281475,-0.292634318950347,0.182021275396709,-1.60769293761161,0.107902446095452,0.453762516384532,TRINITY_DN149241_c7_g6::NA
TRINITY_DN134109_c0_g1,TRINITY_DN134109_c0_g1,NA,NA,NA,52.9343301102272,-0.771882821461249,0.480153700722345,-1.60757445022297,0.107928411683669,0.453780552357086,TRINITY_DN134109_c0_g1::NA
TRINITY_DN132324_c0_g1,TRINITY_DN132324_c0_g1,NA,NA,NA,61.6193526500819,-0.419277448876924,0.260882698747939,-1.60714930844082,0.108021618911645,0.453990076349404,TRINITY_DN132324_c0_g1::NA
TRINITY_DN146137_c0_g8,TRINITY_DN146137_c0_g8,NA,NA,NA,70.9194214138976,0.450582226127682,0.280354733718433,1.60718608225896,0.108013554177271,0.453990076349404,TRINITY_DN146137_c0_g8::NA
TRINITY_DN141968_c2_g18,TRINITY_DN141968_c2_g18,NA,NA,NA,164.523406607294,-0.546324647240423,0.339962861641192,-1.60701273251733,0.108051575060917,0.45402482383084,TRINITY_DN141968_c2_g18::NA
TRINITY_DN138826_c4_g2,TRINITY_DN138826_c4_g2,NA,NA,NA,36.45496023327,0.743831895730822,0.463155063754141,1.60601050046098,0.108271602832876,0.454822552253973,TRINITY_DN138826_c4_g2::NA
TRINITY_DN143595_c0_g24,TRINITY_DN143595_c0_g24,NA,NA,NA,265.281590424921,-0.658461810979669,0.410089596916278,-1.60565353505931,0.108350055798728,0.454822552253973,TRINITY_DN143595_c0_g24::NA
TRINITY_DN146536_c0_g1,TRINITY_DN146536_c0_g1,NA,NA,NA,252.215472818557,0.666677478024385,0.415134601283717,1.60593088594115,0.108289096417139,0.454822552253973,TRINITY_DN146536_c0_g1::NA
TRINITY_DN147266_c2_g2,TRINITY_DN147266_c2_g2,NA,NA,NA,65.8718687502391,0.396475668304628,0.246920429848988,1.60568191359097,0.108343817190239,0.454822552253973,TRINITY_DN147266_c2_g2::NA
TRINITY_DN149694_c2_g2,TRINITY_DN149694_c2_g2,NA,NA,NA,148.798541498854,-0.284635961274262,0.177260356268821,-1.60575081346786,0.108328671734756,0.454822552253973,TRINITY_DN149694_c2_g2::NA
TRINITY_DN148472_c1_g1,TRINITY_DN148472_c1_g1,NA,NA,NA,75.7542751515231,-0.446530909313697,0.27814904346869,-1.60536561170652,0.108413367645615,0.454997080652227,TRINITY_DN148472_c1_g1::NA
TRINITY_DN134528_c3_g3,TRINITY_DN134528_c3_g3,NA,NA,NA,28.8893954275036,0.62894308584809,0.391808919529408,1.60522911679371,0.108443391919376,0.455031863387496,TRINITY_DN134528_c3_g3::NA
TRINITY_DN145819_c1_g1,TRINITY_DN145819_c1_g1,NA,NA,NA,385.025334465132,0.296094203477318,0.184481566194723,1.60500699113095,0.108492266133419,0.455145711269941,TRINITY_DN145819_c1_g1::NA
TRINITY_DN144736_c1_g6,TRINITY_DN144736_c1_g6,NA,NA,NA,84.4316874354109,0.321984749535823,0.20063670626442,1.60481476959394,0.108534574621438,0.455231974579279,TRINITY_DN144736_c1_g6::NA
TRINITY_DN130484_c0_g3,TRINITY_DN130484_c0_g3,NA,NA,NA,35.0986908902865,0.603584915138189,0.376159533573996,1.60459821236846,0.10858225509824,0.455340730814615,TRINITY_DN130484_c0_g3::NA
TRINITY_DN134038_c0_g2,TRINITY_DN134038_c0_g2,NA,NA,NA,607.4580292883,0.223739112690405,0.139468972279454,1.60422141952906,0.108665254945432,0.455445828563314,TRINITY_DN134038_c0_g2::NA
TRINITY_DN136866_c0_g1,TRINITY_DN136866_c0_g1,NA,NA,NA,119.546014425525,0.487614921778922,0.303963672667491,1.60418815018177,0.108672585921169,0.455445828563314,TRINITY_DN136866_c0_g1::NA
TRINITY_DN150678_c3_g14,TRINITY_DN150678_c3_g14,NA,NA,NA,79.0606226719691,-0.518568788706965,0.32325080115611,-1.60423048249934,0.108663257967291,0.455445828563314,TRINITY_DN150678_c3_g14::NA
TRINITY_DN139543_c0_g6,TRINITY_DN139543_c0_g6,NA,NA,NA,86.7185337565904,0.556764427685402,0.347124296585443,1.60393390253038,0.108728622886097,0.45558946987541,TRINITY_DN139543_c0_g6::NA
TRINITY_DN145636_c2_g3,TRINITY_DN145636_c2_g3,NA,NA,NA,160.38957100508,0.846225243535804,0.527652339001011,1.60375531574054,0.108767997629679,0.455663250426195,TRINITY_DN145636_c2_g3::NA
TRINITY_DN150112_c2_g3,TRINITY_DN150112_c2_g3,NA,NA,NA,75.7778738709498,0.385225443368077,0.240264988337182,1.60333574206601,0.108860549445837,0.455959732312757,TRINITY_DN150112_c2_g3::NA
TRINITY_DN133135_c5_g3,TRINITY_DN133135_c5_g3,NA,NA,NA,1110.21548952463,0.258772922001854,0.161433890293917,1.60296528523668,0.108942318575923,0.456119699413673,TRINITY_DN133135_c5_g3::NA
TRINITY_DN149519_c0_g7,TRINITY_DN149519_c0_g7,NA,NA,NA,1401.81998086997,-0.273979016265873,0.170914881817651,-1.60301439729619,0.108931475518049,0.456119699413673,TRINITY_DN149519_c0_g7::NA
TRINITY_DN124313_c1_g8,TRINITY_DN124313_c1_g8,NA,NA,NA,3819.62732465681,0.531246754987918,0.331458038831135,1.60275719020521,0.108988271681563,0.456220851706029,TRINITY_DN124313_c1_g8::NA
TRINITY_DN147784_c0_g10,TRINITY_DN147784_c0_g10,NA,NA,NA,537.779355375311,0.252747834030397,0.157721326869594,1.60249624478097,0.109045917270942,0.456370898070751,TRINITY_DN147784_c0_g10::NA
TRINITY_DN136894_c1_g8,TRINITY_DN136894_c1_g8,NA,NA,NA,1103.14562888949,-1.14627485841187,0.715545231187525,-1.60196002775325,0.10916444893681,0.456501912513619,TRINITY_DN136894_c1_g8::NA
TRINITY_DN140264_c0_g7,TRINITY_DN140264_c0_g7,NA,NA,NA,1354.29019908894,-0.212542919817504,0.132676444028414,-1.60196424748907,0.109163515759612,0.456501912513619,TRINITY_DN140264_c0_g7::NA
TRINITY_DN141151_c2_g5,TRINITY_DN141151_c2_g5,NA,NA,NA,26.8826118179807,0.719589666311481,0.449143058246828,1.60213912493784,0.109124847879561,0.456501912513619,TRINITY_DN141151_c2_g5::NA
TRINITY_DN148328_c0_g1,TRINITY_DN148328_c0_g1,NA,NA,NA,103.77921238481,-0.531582935854092,0.331810219728203,-1.60206920778248,0.109140306252805,0.456501912513619,TRINITY_DN148328_c0_g1::NA
TRINITY_DN146225_c0_g13,TRINITY_DN146225_c0_g13,NA,NA,NA,281.452902624745,0.393569555838846,0.245743526191084,1.60154597738137,0.10925604515233,0.456793698665642,TRINITY_DN146225_c0_g13::NA
TRINITY_DN144038_c4_g4,TRINITY_DN144038_c4_g4,NA,NA,NA,86.2547413950619,0.467772014045909,0.292112578507324,1.60134156644741,0.109301287336182,0.45689160325392,TRINITY_DN144038_c4_g4::NA
TRINITY_DN139445_c0_g8,TRINITY_DN139445_c0_g8,NA,NA,NA,64.6594933268283,0.558016806079864,0.348526690300885,1.60107338005627,0.109360667379207,0.457048554784651,TRINITY_DN139445_c0_g8::NA
TRINITY_DN149420_c2_g4,TRINITY_DN149420_c2_g4,NA,NA,NA,77.9920005209959,0.40701237566594,0.254241781847096,1.60088704818282,0.109401938754863,0.457129777623612,TRINITY_DN149420_c2_g4::NA
TRINITY_DN144884_c3_g1,TRINITY_DN144884_c3_g1,NA,NA,NA,986.05159875562,-0.288777522536451,0.180433593548925,-1.60046428636998,0.109495623586444,0.457351888523823,TRINITY_DN144884_c3_g1::NA
TRINITY_DN147350_c1_g4,TRINITY_DN147350_c1_g4,NA,NA,NA,62.6630821450051,0.469923851332164,0.293619825844565,1.60045000360749,0.109498789781284,0.457351888523823,TRINITY_DN147350_c1_g4::NA
TRINITY_DN148334_c0_g1,TRINITY_DN148334_c0_g1,NA,NA,NA,5506.65632691751,-0.409363707465617,0.255907833447157,-1.59965289827733,0.10967560640904,0.457999031431646,TRINITY_DN148334_c0_g1::NA
TRINITY_DN145772_c1_g2,TRINITY_DN145772_c1_g2,NA,NA,NA,235.417267792475,-0.333772577544724,0.208674882486162,-1.59948611719888,0.109712630891763,0.458062268665369,TRINITY_DN145772_c1_g2::NA
TRINITY_DN143482_c2_g10,TRINITY_DN143482_c2_g10,NA,NA,NA,506.688297134764,0.254777916850234,0.159328057291183,1.5990775333726,0.109803376000927,0.458167006817502,TRINITY_DN143482_c2_g10::NA
TRINITY_DN144545_c0_g13,TRINITY_DN144545_c0_g13,NA,NA,NA,114.179682254738,0.405505509236942,0.253579069134189,1.59912847153152,0.109792059569615,0.458167006817502,TRINITY_DN144545_c0_g13::NA
TRINITY_DN150391_c0_g2,TRINITY_DN150391_c0_g2,NA,NA,NA,330.553516788224,-0.388517513177871,0.242936937852944,-1.59925253282418,0.109764501944902,0.458167006817502,TRINITY_DN150391_c0_g2::NA
TRINITY_DN122035_c0_g1,TRINITY_DN122035_c0_g1,NA,NA,NA,69.129941522289,-0.93509626652424,0.584926253013703,-1.59865668826859,0.109896906304095,0.458374544046608,TRINITY_DN122035_c0_g1::NA
TRINITY_DN138039_c3_g1,TRINITY_DN138039_c3_g1,NA,NA,NA,535.782694149162,0.255407453876108,0.159754655275022,1.5987481143283,0.109876582058881,0.458374544046608,TRINITY_DN138039_c3_g1::NA
TRINITY_DN125792_c0_g1,TRINITY_DN125792_c0_g1,NA,NA,NA,131.59569010232,-0.704701127280857,0.440864701107828,-1.59845214531816,0.109942387479743,0.458472896314927,TRINITY_DN125792_c0_g1::NA
TRINITY_DN127592_c0_g2,TRINITY_DN127592_c0_g2,NA,NA,NA,24777.4905423133,0.205204907195609,0.128423113583058,1.59788142079963,0.110069369661315,0.458636979396888,TRINITY_DN127592_c0_g2::NA
TRINITY_DN140134_c0_g6,TRINITY_DN140134_c0_g6,NA,NA,NA,235.092901609949,-0.417866560061152,0.26148712498107,-1.59803875655982,0.110034351999825,0.458636979396888,TRINITY_DN140134_c0_g6::NA
TRINITY_DN145476_c0_g2,TRINITY_DN145476_c0_g2,NA,NA,NA,66.8953647849775,-0.499182951908974,0.312372544205953,-1.59803721923734,0.110034694113641,0.458636979396888,TRINITY_DN145476_c0_g2::NA
TRINITY_DN147878_c0_g18,TRINITY_DN147878_c0_g18,NA,NA,NA,81.991553006898,-0.593903599378129,0.371674927918237,-1.59791138644891,0.11006269963443,0.458636979396888,TRINITY_DN147878_c0_g18::NA
TRINITY_DN129939_c0_g1,TRINITY_DN129939_c0_g1,NA,NA,NA,430.707319988249,-0.376838939460031,0.235874861840793,-1.59762230073666,0.110127060285351,0.458786045773839,TRINITY_DN129939_c0_g1::NA
TRINITY_DN150326_c4_g6,TRINITY_DN150326_c4_g6,NA,NA,NA,745.832912950492,-0.218195368632325,0.136585561361565,-1.5974995194018,0.110154404725572,0.458808656690235,TRINITY_DN150326_c4_g6::NA
TRINITY_DN133788_c0_g1,TRINITY_DN133788_c0_g1,NA,NA,NA,153.223444816262,-0.730655428410763,0.457622261435319,-1.59663436415677,0.110347234201185,0.4592463222202,TRINITY_DN133788_c0_g1::NA
TRINITY_DN143731_c0_g4,TRINITY_DN143731_c0_g4,NA,NA,NA,46.5755523317005,-0.545776778803184,0.341800784026327,-1.59676865680082,0.110317285015914,0.4592463222202,TRINITY_DN143731_c0_g4::NA
TRINITY_DN144242_c4_g16,TRINITY_DN144242_c4_g16,NA,NA,NA,1333.31233893715,0.248819079918357,0.155836278610854,1.5966698007445,0.110339330710274,0.4592463222202,TRINITY_DN144242_c4_g16::NA
TRINITY_DN144536_c0_g8,TRINITY_DN144536_c0_g8,NA,NA,NA,223.180220385769,0.337673085490403,0.211471582745212,1.59677759586849,0.110315291703598,0.4592463222202,TRINITY_DN144536_c0_g8::NA
TRINITY_DN149727_c1_g4,TRINITY_DN149727_c1_g4,NA,NA,NA,1210.92157259644,-0.194919295737883,0.122089575955129,-1.59652692879793,0.110371198450822,0.459254754197873,TRINITY_DN149727_c1_g4::NA
